15,139,138,2,1100,731,733,874,874,59827,60025,58598,58798
14,139,140,2,1200,734,734,875,875,60026,60226,58799,58999
15,140,139,2,1200,735,735,876,876,60227,60425,59000,59200
14,140,141,3,2100,736,736,877,877,60426,60626,59201,59401
14,141,84,2,1100,737,739,878,878,60627,60827,59402,59602
15,141,140,3,2100,740,740,879,879,60828,61026,59603,59803
18,142,7,3,1400,741,747,880,882,61027,61197,59804,59964
14,142,9,3,1600,748,750,883,885,61198,61398,59965,60165
15,142,84,2,1100,751,753,886,888,61399,61597,60166,60366
19,142,190,2,1000,754,754,889,891,61598,61764,60367,60519
15,143,37,3,1500,755,757,892,892,61765,61963,60520,60720
14,143,144,2,1100,758,759,893,893,61964,62164,60721,60921
14,144,65,2,1000,760,764,894,895,62165,62365,60922,61122
15,144,143,2,1100,765,765,896,897,62366,62564,61123,61323
31,144,277,2,1200,766,766,898,899,62565,62662,61324,61421
15,145,65,3,1300,767,771,900,900,62663,62861,61422,61622
14,145,146,2,1000,772,772,901,901,62862,63062,61623,61823
15,146,145,2,1000,773,773,902,902,63063,63261,61824,62024
14,146,147,2,1400,774,774,903,903,63262,63462,62025,62225
15,147,146,2,1400,775,775,904,904,63463,63661,62226,62426
14,147,148,2,1000,776,776,905,905,63662,63862,62427,62627
15,148,147,2,1000,777,777,906,906,63863,64061,62628,62828
14,148,149,2,1000,778,778,907,907,64062,64262,62829,63029
15,149,148,2,1000,779,779,908,908,64263,64461,63030,63230
14,149,150,3,1500,780,780,909,909,64462,64662,63231,63431
15,150,149,3,1500,781,781,910,910,64663,64861,63432,63632
14,150,151,2,1300,782,782,911,911,64862,65062,63633,63833
15,151,150,2,1300,783,783,912,912,65063,65261,63834,64034
14,151,152,2,2300,784,784,913,913,65262,65462,64035,64235
15,152,151,2,2300,785,785,914,914,65463,65661,64236,64436
14,152,153,2,1200,786,786,915,915,65662,65862,64437,64637
15,153,152,2,1200,787,787,916,916,65863,66061,64638,64838
14,153,154,2,1300,788,788,917,917,66062,66262,64839,65039
15,154,153,2,1300,789,789,918,918,66263,66461,65040,65240
14,154,155,4,2300,790,790,919,919,66462,66562,65241,65341
15,155,154,4,2300,791,791,920,920,66563,66661,65342,65441
14,155,156,3,1700,792,792,921,921,66662,66762,65442,65542
15,156,155,3,1700,793,793,922,922,66763,66861,65543,65642
14,156,157,2,1200,794,794,923,923,66862,66962,65643,65743
15,157,156,2,1200,795,795,924,924,66963,67061,65744,65843
14,157,158,4,2300,796,796,925,925,67062,67162,65844,65944
15,158,157,4,2300,797,797,926,926,67163,67261,65945,66044
14,158,159,2,1200,-1,-1,927,927,67262,67362,66045,66145
15,159,158,2,1200,798,798,-1,-1,67363,67461,66146,66245
16,160,161,2,1400,799,799,-1,-1,67462,67581,66246,66343
17,161,160,2,1400,-1,-1,928,928,67582,67701,66344,66441
16,161,162,2,1100,800,800,929,929,67702,67821,66442,66539
17,162,161,2,1100,801,801,930,930,67822,67941,66540,66637
16,162,163,2,1400,802,802,931,931,67942,68061,66638,66735
17,163,162,2,1400,803,803,932,932,68062,68181,66736,66833
16,163,164,4,2400,804,804,933,933,68182,68301,66834,66931
17,164,163,4,2400,805,805,934,934,68302,68421,66932,67029
16,164,165,3,2800,806,806,935,935,68422,68541,67030,67127
16,165,132,4,2000,807,812,936,936,68542,68661,67128,67225
17,165,164,3,2800,813,813,937,937,68662,68781,67226,67323
17,166,132,2,1100,814,819,938,938,68782,69020,67324,67518
16,166,167,2,1200,820,820,939,939,69021,69259,67519,67713
16,167,138,2,800,821,823,940,940,69260,69498,67714,67908
17,167,166,2,1200,824,824,941,941,69499,69737,67909,68103
16,168,87,3,1900,825,827,942,942,69738,69976,68104,68298
17,168,138,2,900,828,830,943,943,69977,70215,68299,68493
17,169,87,2,1300,831,833,944,946,70216,70454,68494,68688
16,169,170,2,700,834,838,947,949,70455,70693,68689,68883
19,169,187,3,1500,839,839,950,952,70694,70860,68884,69036
18,169,188,2,1000,840,840,953,955,70861,71031,69037,69197
17,170,169,2,700,841,843,956,960,71032,71270,69198,69392
16,170,171,2,1100,844,844,961,965,71271,71509,69393,69587
21,170,216,2,1000,845,845,966,968,71510,71601,69588,69679
23,170,216,2,1000,846,846,969,971,71602,71691,69680,69769
20,170,217,3,1500,847,847,972,974,71692,71783,69770,69861
22,170,217,3,1500,848,848,975,977,71784,71875,69862,69953
